text	label_A	label_B	label_C	label_A_enc	label_B_enc	label_C_enc	sentiment	respect	insult	humiliate	status	dehumanize	attack_defend	hatespeech	target_race	target_religion	target_origin	target_gender	target_sexuality
When @SrBachchan wants to take trip of #ICC !!!!! #ICCWorldCup2019   #CWC19   #ShameOnICC   #CWC2019   #INDvNZ   https://t.co/MLcJ97IwWN	NOT	NONE	NONE	0			2.3921940326690674	2.241279363632202	1.8922066688537598	1.7578620910644531	2.2074501514434814	1.468865156173706	2.1152846813201904	0.2816856801509857	0.0	0.0	0.0	0.0	0.0
Once again I will be in spirit with all of you! Unfortunately I won’t be joining this time either due to my immigration status. #FUCKTRUMP https://t.co/YvZTb4VC34	NOT	NONE	NONE	0			2.1175005435943604	1.925257682800293	1.5279881954193115	1.4068622589111328	2.253438711166382	1.2463502883911133	1.9854308366775513	0.2792208790779114	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump Wrong, we are fighting for the life of our Nation as it is being torn asunder by a secret invasion led by Russian influences and literal NAZIs.    #FuckTrump #ImpeachTrumpNow #TrumpTreason #TrumpCrimeFamily #TrumpTraitor	NOT	NONE	NONE	0			3.0365383625030518	2.6419544219970703	2.2630114555358887	1.91276216506958	2.3660390377044678	1.538482666015625	2.465744733810425	0.41426655650138855	0.0	0.0	1.0	0.0	0.0
@ICC still has time to change the schedule of @BCCI vs @TheRealPCB match before it gets washed out on Sunday. The people of both nations wait for 4 years for this contest and if the game is cancelled than ICC have no idea about the heat they’ll have to face. #ShameOnICC #ENGvsWI	NOT	NONE	NONE	0			2.599665880203247	2.121777057647705	1.7080562114715576	1.4179151058197021	2.274125337600708	0.95892733335495	2.211392641067505	0.04432135075330734	0.0	0.0	1.0	0.0	0.0
In my entire life I never thought I'd see the day where the @POTUS went on NATIONAL TV and said was acceptable to cooperate with an enemy against an US citizen.    This is not OK.     @realDonaldTrump is evil. There is no other way to phrase it.    #ImpeachTrumpNow #FuckTrump	NOT	NONE	NONE	0			3.0181961059570312	2.626760482788086	2.247459650039673	1.8566069602966309	2.3658714294433594	1.3739824295043945	2.495739221572876	0.3602086007595062	0.0	0.0	1.0	0.0	0.0
There are enough Tory MPs to collapse the government and prevent a no-deal Brexit, Amber Rudd has warned the Conservative leadership candidates. https://t.co/xNj4D3qGay   #BorisJohnsonShouldNotBePM   #StopBrexit	NOT	NONE	NONE	0			2.8206684589385986	2.383760452270508	2.0072925090789795	1.6257038116455078	2.2828142642974854	0.9719578623771667	2.4598958492279053	0.2269643396139145	0.0	0.0	0.0	0.0	0.0
#Apple defines the status quo of you.     Click here👇 to shop for #Apple products on #amazonIN , DM us the purchase screenshot &amp; get additional 1% cashback exclusively from @BrochureLive     #IndiaWithDhoni #DhoniKeSaathDesh #DhoniKeepsTheGlove #BharatRoarsonDay3 #CWC19 #WWESSD	NOT	NONE	NONE	0			1.8490830659866333	1.5926566123962402	1.1961536407470703	1.0482978820800781	1.9006298780441284	0.7876627445220947	1.8009775876998901	0.012091727927327156	0.0	0.0	1.0	0.0	0.0
⚡MCK @ 11.15 a.m   Students giving guard of honour as the entire Dept. Of PEDIATRICS , Medical College Kolkata file their resignations in solidarity with the protest. ❤ Prof. Dr. Mousumi Nandy, HOD Pediatrics and dean has also resigned.    #DoctorsFightBack  #Savethedoctors https://t.co/0hnOl6pcq6	NOT	NONE	NONE	0			1.4633657932281494	0.9929285049438477	0.6267111897468567	0.5102527141571045	1.878907561302185	0.3700074851512909	1.3738428354263306	-0.05815888196229935	0.0	0.0	1.0	0.0	0.0
Seniors greeted &amp; cheered by juniors after mass resignation.. There is an old saying that  united we stand, divided we fall. This is unity..  Dear momos waale didi no matter how much u gonna humiliate our doctors, we will stand by them forever.    #DoctorsFightBack  #SaveTheDoctors https://t.co/96LI9bx7a4	NOT	NONE	NONE	0			1.6610571146011353	1.2422528266906738	0.9223293662071228	0.7034810781478882	1.813999056816101	0.42517274618148804	1.5266913175582886	0.01960897631943226	0.0	0.0	0.0	0.0	0.0
@Chadwick_Moore @WillHutson81 What ur OBVIO incapable of Understanding is the 'GayPride' Flag is a Symbol of INCLUSIVENESS  Important in a Time when a #Liar a #Rapist a #Criminal &amp; A Wannabe #Pricktator has done so much 2 DIVIDE U.S.  DENIES #Putin ATTKD 16' Election &amp; Is BLOCKING ANY Measures 2 Combat it 2020 https://t.co/lDaZKutgxv	NOT	NONE	NONE	0			2.9875710010528564	2.530966281890869	2.2108447551727295	1.9392189979553223	2.381147623062134	1.4954445362091064	2.272397518157959	0.49219098687171936	0.0	0.0	0.0	0.0	1.0
@ALT_uscis WaPo photographer had a pretty good photo - close up - showing the contents.  It's an agreement with Mexico.  #FuckTrump	NOT	NONE	NONE	0			2.527034282684326	2.229355812072754	1.7208256721496582	1.3773536682128906	2.1727724075317383	0.9898203015327454	2.1978976726531982	0.1349802166223526	0.0	0.0	1.0	0.0	0.0
Disgraceful, I may be a small Indian boy BUT GOD SAVE THE QUEEN!! #PrinceOfWhales #FuckTrump https://t.co/zzlzVpL6T3	NOT	NONE	NONE	0			2.2329795360565186	2.226209878921509	1.9807345867156982	1.7595667839050293	2.0370192527770996	1.322953701019287	1.8526962995529175	0.4314618408679962	1.0	0.0	0.0	0.0	0.0
@cricketworldcup Experts(@ICC) told play World Cup in England, but I(Rain) have an other ideas 😂😅😜  @ECB_cricket   #ShameOnICC  #RainStopsMatch #SLvAUS #SAvAFG	NOT	NONE	NONE	0			2.5442092418670654	2.2527620792388916	1.8132290840148926	1.5904321670532227	2.3061797618865967	1.2235381603240967	2.2220404148101807	0.16461540758609772	0.0	0.0	0.0	0.0	0.0
@ICC Poor effort 👎🏻👎🏻 #DhoniKeepsTheGlove	NOT	NONE	NONE	0			1.2229827642440796	0.8838279247283936	0.5441568493843079	0.569771945476532	1.8553158044815063	0.45998135209083557	1.2919491529464722	-0.05672533065080643	0.0	0.0	1.0	0.0	0.0
#MattHancock withdraws from #Tory leadership race, backs #BorisJohnson    How easily do politicians sell out - their principles, values shifting like lines in quicksand    #BorisJohnsonShouldNotBePM #Brexit    https://t.co/7rIYN61cIg	NOT	NONE	NONE	0			2.7486021518707275	2.445943832397461	2.1408631801605225	1.744335412979126	2.424262762069702	1.2167633771896362	2.532785177230835	0.15211962163448334	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump Mind your own bullshit will yah? Oh and whilst at it mind all the innocent kids and lives that have gone and you did absolutly nothing about it! #dickhead #TrumpFail	NOT	NONE	NONE	0			3.6894960403442383	3.105428457260132	2.7777106761932373	2.5173702239990234	2.8047797679901123	1.891202449798584	2.69508957862854	0.6933174729347229	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump The dishonest Trump crime family objectives is to steal from the US taxpayers. So sad! The true enemy of the people is the GOP for allowing the atrocity known as Benedict Donald to remain in the Oval Office. #PutinsPuppet #TrumpIsATraitor #trumpisaloser	NOT	NONE	NONE	0			3.3933000564575195	3.1062545776367188	2.8227176666259766	2.314059019088745	2.5804553031921387	1.7006022930145264	2.9763004779815674	0.4938647449016571	0.0	0.0	0.0	0.0	0.0
No. of doctors who resigned in West Bengal ..up from 700 to 973   #DoctorsFightBack	NOT	NONE	NONE	0			2.3443009853363037	2.0686838626861572	1.5944925546646118	1.3764235973358154	2.1961510181427	0.9723331332206726	2.1265151500701904	-0.04457958787679672	0.0	0.0	1.0	0.0	0.0
Treason. TREASON. #TrumpIsATraitor https://t.co/jR6DnggzzM	NOT	NONE	NONE	0			3.0891220569610596	2.8824994564056396	2.504892349243164	2.1176769733428955	2.4977176189422607	1.6469758749008179	2.700636148452759	0.5088498592376709	1.0	0.0	0.0	0.0	0.0
By wearing the #BalidaanBadge over his gloves @msdhoni has shown his love &amp; respect for the forces.     @icc should understand that this is not related to any political/religious/racial activities    This is about our #NationalPride    #DhoniKeepsTheGlove	NOT	NONE	NONE	0			0.5390335917472839	0.3236744999885559	0.2139689028263092	0.19449280202388763	1.7969993352890015	0.20314888656139374	0.9621694087982178	-0.0003641415387392044	1.0	0.0	0.0	0.0	0.0
The Vaping Congressman's Wife Has Flipped #Resist #ResistTrump #FuckTrump https://t.co/MDJHyTrmW2	NOT	NONE	NONE	0			3.0822741985321045	3.0733046531677246	2.7979626655578613	2.616605043411255	2.4702749252319336	1.913364052772522	2.588207483291626	0.6656523942947388	0.0	0.0	0.0	1.0	0.0
@realDonaldTrump Has anyone told you today how much of a fucking tool you are?! No... Ok.  YOU'RE A FUCKING TOOL!!!   Have a great day 😁  #impeach45 #fucktrump	HOF	PRFN	TIN	1	2.0	1.0	3.7988109588623047	3.643909454345703	3.273144006729126	2.976510524749756	2.9269397258758545	2.5133793354034424	3.1322808265686035	1.0683428049087524	0.0	0.0	0.0	1.0	0.0
Thank u @ICC for selecting venue of @cricketworldcup at England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 now plz re designed the #Trophy to 👇🏻 ! #ICCWorldCup2019 #ICCRainCup2019 @BCCI #RainStopsMatch #ShameOnICC https://t.co/JINr7YxMab	NOT	NONE	NONE	0			1.7870627641677856	1.6181378364562988	1.246181607246399	1.1222493648529053	1.9891197681427002	0.9215493202209473	1.8474525213241577	0.12711161375045776	0.0	0.0	0.0	0.0	0.0
Hon. CM Mamata ji, with how many people will you fight. Every person of this nation has become 'BJP Ka Goonda'! Because they are with BJP!! and support Prime Minister @narendramodi.     #DoctorsFightBack	NOT	NONE	NONE	0			1.2139551639556885	1.1292729377746582	0.8736711740493774	0.7294557690620422	1.8000494241714478	0.6443692445755005	1.575564980506897	0.17076905071735382	0.0	0.0	1.0	0.0	0.0
Seen in The Deccan Chronicle (Bangalore, Karnataka, India) today. Looks like @RoryStewartUK made a good impression internationally in the @Channel4News debate. #Brexit #conservativeleadership #BorisJohnsonShouldNotBePM https://t.co/q1L9yCjvg5	NOT	NONE	NONE	0			1.4957408905029297	1.465390682220459	1.126365303993225	1.054255485534668	1.935996651649475	0.7270445823669434	1.7509765625	0.24228043854236603	0.0	0.0	0.0	0.0	0.0
@AnaCabrera @MalcolmNance Attention #CNN :     JULY 2015: #TrumpIsATraitor chose #Russian SPY at FREEDOM FEST   (Putin Sanctions)   JULY 2018: She met w Trump Jr     2018: #GOPTraitors LIFT sanctions  Apr  2019: She admits she's Secret agent for Kremlin   2019: Sentenced to USA prison.    https://t.co/QEY3Sf2qT4	NOT	NONE	NONE	0			2.9677436351776123	2.678069829940796	2.321840763092041	2.002892255783081	2.3370778560638428	1.440341591835022	2.574702501296997	0.32092517614364624	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump     Happy #JohnMcCainDay!    and #FUCKTRUMP https://t.co/bChlVtpbKy	NOT	NONE	NONE	0			2.773185968399048	2.8409881591796875	2.4725522994995117	2.3569605350494385	2.272956132888794	1.9237090349197388	2.2235405445098877	0.6474034786224365	0.0	0.0	0.0	1.0	1.0
I'm really wondering when #fakeDonaldTrump will finally eat that #aHamberderTooFar?  Stroke or heart attack, either way is OK with me.  The #TrumpNightmare would finally be over.  #idiotTrump #ImpeachTrumpNow	NOT	NONE	NONE	0			3.3253633975982666	3.2176425457000732	2.9140474796295166	2.628355026245117	2.741605520248413	2.2026140689849854	2.8740456104278564	1.0144211053848267	0.0	0.0	0.0	1.0	0.0
In support for Bengal doctors, Indian Medical Association calls for nation wide withdrawal of services on 17th Monday.     Only emergency services to be provided.   #DoctorsFightBack     https://t.co/Z5h2t6aMzl	NOT	NONE	NONE	0			2.265432119369507	1.7993357181549072	1.3940790891647339	1.1851646900177002	2.1129958629608154	0.8405261039733887	1.888106346130371	-0.06273947656154633	0.0	0.0	1.0	0.0	0.0
@ICC come on guys...  We didn't wait 4 years to see rain wash off our matches...  This is the #WorldCup2019   Keep the abandoned matches and slightly reschedule the finals..  Give fans what they want!   #RainStopsMatch #ShameOnICC #CWC19	NOT	NONE	NONE	0			2.637392044067383	2.4480414390563965	2.1345105171203613	1.8239152431488037	2.3501498699188232	1.3689368963241577	2.3286521434783936	0.16559459269046783	0.0	0.0	1.0	0.0	0.0
@markrmilburn @joshscampbell Ha! One more time with feeling! #murderer That's ma'am to you.	NOT	NONE	NONE	0			3.0091326236724854	2.6504368782043457	2.303499460220337	1.973729133605957	2.4225261211395264	1.6661992073059082	2.33030366897583	0.4080648124217987	0.0	0.0	0.0	1.0	0.0
Shocking crime on Xmas day...    https://t.co/Xkixt47J25    #crime #UK #murderer	NOT	NONE	NONE	0			2.5786566734313965	2.3067212104797363	1.9150595664978027	1.6671459674835205	2.2232844829559326	1.3221771717071533	2.162104368209839	0.36070331931114197	0.0	0.0	0.0	0.0	0.0
No one needs a War more than a Presidunce (@realdonaldtrump) slumping in the polls. ~ Everyone Who Has Ever Read A History Book    #PompeoIsALiar #BoltonIsAFool #TrumpIsATraitor #LindseyIsAPatsy https://t.co/wvP630Gb6h	NOT	NONE	NONE	0			2.612468957901001	2.26426362991333	1.8334347009658813	1.4796733856201172	2.209019899368286	1.0830973386764526	2.2338552474975586	0.10951734334230423	1.0	0.0	0.0	0.0	0.0
@maydaymindy9 @melpriceHB Definitely not alone!! I want my normal life back!! Want to stress about normal shit not this stuff. Im drained but still resisting!! #HappyJohnMcCainDay2019 #FuckTrump	NOT	NONE	NONE	0			1.8641877174377441	1.558640718460083	1.0418421030044556	0.961796760559082	1.9661623239517212	0.7078195810317993	1.4608310461044312	0.10189061611890793	0.0	0.0	0.0	0.0	0.0
@BorisJohnson Yeah like that'll really do it, not. What are you on? #BorisJohnsonShouldNotBePM	NOT	NONE	NONE	0			2.3458831310272217	2.0626282691955566	1.7178043127059937	1.4542899131774902	2.070873498916626	1.1024644374847412	1.9293583631515503	0.2967357039451599	0.0	0.0	0.0	0.0	0.0
'450 Peppa Pigs for the NHS'     #LobbyHustings   #ToryLeadershipContest   #BorisJohnsonShouldNotBePM https://t.co/qCtmszSyXz	NOT	NONE	NONE	0			3.5465869903564453	3.5264296531677246	3.303166389465332	3.1612651348114014	3.101290225982666	2.9733715057373047	2.993318796157837	1.4426867961883545	0.0	0.0	0.0	0.0	0.0
Where’s Walley. Oh l mean where’s @BorisJohnson They seek him here they seek him there. #borisinhiding #BorisJohnsonShouldNotBePM https://t.co/yJjVfZKO61	NOT	NONE	NONE	0			2.075248956680298	1.9423749446868896	1.5416631698608398	1.3707537651062012	2.0879404544830322	1.0442581176757812	1.9247323274612427	0.20894216001033783	0.0	0.0	0.0	0.0	0.0
Trump Is Assailed for Saying He Would Take Campaign Help From Russia #Resist #ResistTrump #FuckTrump https://t.co/kouu9obQxM	NOT	NONE	NONE	0			3.086801290512085	2.6788015365600586	2.2701528072357178	1.8842475414276123	2.3954925537109375	1.3907434940338135	2.5662436485290527	0.37046167254447937	0.0	0.0	1.0	0.0	0.0
That's how the trophy will be handed over to the winner of #ICCCricketWorldCup2019  #ShameOnICC https://t.co/PUJQPVbs7t	NOT	NONE	NONE	0			1.6783453226089478	1.4294743537902832	1.1131439208984375	1.0027587413787842	1.8306525945663452	0.7009352445602417	1.7474501132965088	0.07319001108407974	1.0	0.0	0.0	0.0	0.0
These are internment camps. Call them for what they are #fucktrump https://t.co/NgUM01wtTn	NOT	NONE	NONE	0			3.2971413135528564	3.004150152206421	2.6366965770721436	2.614964485168457	2.816237688064575	2.438398599624634	2.504516363143921	0.9043457508087158	0.0	0.0	1.0	0.0	0.0
Key Battles to Watch Out for India-Pakistan Cricket World Cup match #cricketlive #ICCWorldCup2019  #INDvPAK #CricketWorldCup19 #AUSvPAK #INDvsPAK #CWC19 #CWC2019 #Kohli #DhoniAtCWC19 #ICCCricketWorldCup2019 #Dhoni #RainasInningsWithHavells #DoctorsFightBack  https://t.co/D9Uk8MN3LD	NOT	NONE	NONE	0			1.9792617559432983	1.6748275756835938	1.1873459815979004	1.0147749185562134	2.039349317550659	0.7370737195014954	1.9234856367111206	-0.005414476618170738	0.0	0.0	1.0	0.0	0.0
Cricket fans to ICC😡😡   #CricketWorldCup19   #INDVNZ   #ShameOnICC      https://t.co/mjJWyy3YBJ	NOT	NONE	NONE	0			1.7476130723953247	1.5910706520080566	1.1556382179260254	1.0122838020324707	2.019552230834961	0.8081911206245422	1.7774056196212769	0.08878456801176071	0.0	0.0	0.0	0.0	0.0
A single doctoes life costs a thousand of patients life. Stand with them to build a healthy society. Say no to mamta less banerjee.  #SaveBengalFromTMC   #Savethedoctors   #SaveTheSaviours   #standwithNRS   #DoctorsFightBack   #DoctorStrike   #DoctorsUnderOppression	NOT	NONE	NONE	0			1.177451252937317	0.6926670670509338	0.4435247778892517	0.4478519856929779	1.7836800813674927	0.42682546377182007	0.7403794527053833	-0.013210279867053032	0.0	0.0	0.0	1.0	0.0
Are you on high while planning???? #ShameOnICC	NOT	NONE	NONE	0			2.9650180339813232	2.497570037841797	2.105133056640625	1.887991189956665	2.2803986072540283	1.2280775308609009	2.204261302947998	0.18152417242527008	0.0	0.0	0.0	1.0	0.0
@VABVOX @docrocktex26 What kind of “father” would a #Rapist make? Can he be trusted with children? Only a very demented pervert would think this is a good idea!	NOT	NONE	NONE	0			3.409766912460327	3.1775975227355957	2.9160735607147217	2.6859071254730225	2.7726492881774902	2.0285210609436035	2.7672507762908936	0.9980655908584595	0.0	0.0	0.0	1.0	0.0
#DoctorsFightBack | 'First we should get security', say doctors in Mumbai in support of their protesting peers in Kolkata and across India. Tune in to watch #LIVE coverage from across the country here - https://t.co/LGCyJUEBn5 https://t.co/IRChMIEcPu	NOT	NONE	NONE	0			1.5407551527023315	0.9828193783760071	0.5702306032180786	0.5090137720108032	1.9529165029525757	0.47649216651916504	1.1857974529266357	-0.02216719649732113	0.0	0.0	1.0	0.0	0.0
Strauss Tummy Twister @ Rs.499    https://t.co/2dBvQW2Kix    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll	NOT	NONE	NONE	0			1.9781216382980347	1.9868156909942627	1.5855365991592407	1.4269077777862549	2.006801128387451	1.1755445003509521	1.8902097940444946	0.1563877910375595	0.0	0.0	0.0	0.0	0.0
Royal Foldable Double Bed Mosquito Net   @ Rs.863 (mrp-2000)    https://t.co/58tPuhLJI7    Upto 55% Off on Pest Control  https://t.co/FLRIpwHAPD    https://t.co/58tPuhLJI7    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam	NOT	NONE	NONE	0			2.914329767227173	2.8616366386413574	2.6039814949035645	2.4755523204803467	2.647726058959961	2.5306692123413086	2.4267947673797607	0.8167204856872559	1.0	0.0	0.0	0.0	0.0
